prclient,prid,pridfiltered,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Steve Madden,7156131692677,7156131692677,7156131692677,Steve Madden Women's Elegant Pointed Toe Heels - Brown - Size 8 - Synthetic,https://www.stevemadden.com/products/elegant-brown?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Elevate your style with these ELEGANT BROWN pumps, featuring a pointed toe and a sleek stiletto heel that adds sophisticated height. The ruched detailing enhances the silhouette, creating a refined look perfect for formal events or professional settings. Designed for both allure and confidence, this shoe brings expert craftsmanship and timeless design to your wardrobe. 4.25 inch heel height Textile upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden ELEGANT BROWN | 8 | Steve Madden Women's Elegant Pointed Toe Heels - Brown - Size 8 - Synthetic","Elevate your style with these ELEGANT BROWN pumps, featuring a pointed toe and a sleek stiletto heel that adds sophisticated height. The ruched detailing enhances the silhouette, creating a refined look perfect for formal events or professional settings. Designed for both allure and confidence, this shoe brings expert craftsmanship and timeless design to your wardrobe. 4.25 inch heel height Textile upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden ELEGANT BROWN | 8 | Steve Madden Women's Elegant Pointed Toe Heels - Brown - Size 8 - Synthetic",129.95,129.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_ELEGANT_BROWN.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41227881775237,,IN STOCK,,"8, 8.5",Brown,,,256,TRUE,TRUE,FALSE
Steve Madden,7156131758213,7156131758213,7156131758213,Steve Madden Women's Elegant Pointed Toe Heels - Black - Size 9 - Synthetic,https://www.stevemadden.com/products/elegant-black?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Elevate your style with these ELEGANT BLACK pumps, featuring a pointed toe and a sleek stiletto heel that adds sophisticated height. The ruched detailing enhances the silhouette, creating a refined look perfect for formal events or professional settings. Designed for both allure and confidence, this shoe brings expert craftsmanship and timeless design to your wardrobe. 4.25 inch heel height Textile upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden ELEGANT BLACK | 9 | Steve Madden Women's Elegant Pointed Toe Heels - Black - Size 9 - Synthetic","Elevate your style with these ELEGANT BLACK pumps, featuring a pointed toe and a sleek stiletto heel that adds sophisticated height. The ruched detailing enhances the silhouette, creating a refined look perfect for formal events or professional settings. Designed for both allure and confidence, this shoe brings expert craftsmanship and timeless design to your wardrobe. 4.25 inch heel height Textile upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden ELEGANT BLACK | 9 | Steve Madden Women's Elegant Pointed Toe Heels - Black - Size 9 - Synthetic",29.99,129.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_ELEGANT_BLACK.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41227882496133,,IN STOCK,,9,Black,,,257,TRUE,TRUE,TRUE
Steve Madden,7158389604485,7158389604485,7158389604485,Steve Madden Women's Liandra Block Heels - Silver - Size 8.5 - Synthetic,https://www.stevemadden.com/products/liandra-silver?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The LIANDRA is a stylish and versatile shoe with a platform block heel and square-toe design. With its elevated heel, it provides stability and comfort, making it perfect for all-day wear. Elevate any outfit with this modern twist on a classic style. 4.75 inch heel height 1.25 inch platform Synthetic upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden LIANDRA SILVER | 8.5 | Steve Madden Women's Liandra Block Heels - Silver - Size 8.5 - Synthetic","The LIANDRA is a stylish and versatile shoe with a platform block heel and square-toe design. With its elevated heel, it provides stability and comfort, making it perfect for all-day wear. Elevate any outfit with this modern twist on a classic style. 4.75 inch heel height 1.25 inch platform Synthetic upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden LIANDRA SILVER | 8.5 | Steve Madden Women's Liandra Block Heels - Silver - Size 8.5 - Synthetic",69.99,119.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_LIANDRA_SILVER_01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41235295010949,,IN STOCK,,"10, 11, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9.5",Silver,,,263,TRUE,TRUE,TRUE
Steve Madden,7158389637253,7158389637253,7158389637253,Steve Madden Women's Liandra Block Heels - Black - Size 10 - Synthetic,https://www.stevemadden.com/products/liandra-black-patent?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The LIANDRA BLACK PATENT is a stylish and versatile shoe with a platform block heel and square-toe design. With its elevated heel, it provides stability and comfort, making it perfect for all-day wear. Elevate any outfit with this modern twist on a classic style. 4.75 inch heel height 1.25 inch platform Synthetic upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden LIANDRA BLACK PATENT | 10 | Steve Madden Women's Liandra Block Heels - Black - Size 10 - Synthetic","The LIANDRA BLACK PATENT is a stylish and versatile shoe with a platform block heel and square-toe design. With its elevated heel, it provides stability and comfort, making it perfect for all-day wear. Elevate any outfit with this modern twist on a classic style. 4.75 inch heel height 1.25 inch platform Synthetic upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden LIANDRA BLACK PATENT | 10 | Steve Madden Women's Liandra Block Heels - Black - Size 10 - Synthetic",119.95,119.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_LIANDRA_BLACK-PATENT_6d799093-ff41-437f-8179-bb71aab23ded.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41235295436933,,IN STOCK,,"10, 11, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Black,,,264,TRUE,TRUE,FALSE
Steve Madden,7159928094853,7159928094853,7159928094853,Steve Madden Women's Jezzica Platform Heels - Black - Size 9 - Synthetic,https://www.stevemadden.com/products/jezzica-black-patent?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The JEZZICA BLACK PATENT combines a striking stiletto heel with a secure ankle strap for refined elegance and stability. This platform heel creates a polished, statement-making look. Perfect for occasions demanding sophisticated style and confident presence. 6 inch heel height 2 inch platform Synthetic upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden JEZZICA BLACK PATENT | 9 | Steve Madden Women's Jezzica Platform Heels - Black - Size 9 - Synthetic","The JEZZICA BLACK PATENT combines a striking stiletto heel with a secure ankle strap for refined elegance and stability. This platform heel creates a polished, statement-making look. Perfect for occasions demanding sophisticated style and confident presence. 6 inch heel height 2 inch platform Synthetic upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden JEZZICA BLACK PATENT | 9 | Steve Madden Women's Jezzica Platform Heels - Black - Size 9 - Synthetic",139.95,139.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_JEZZICA_BLACK-PATENT01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41239511269509,,IN STOCK,,"10, 11, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Black,,,266,TRUE,TRUE,FALSE
Steve Madden,7159928258693,7159928258693,7159928258693,Steve Madden Women's Bri Mesh Pointed Toe Heels - Blush - Size 9.5,https://www.stevemadden.com/products/bri-mesh-blush?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"A grosgrain ribbon wraps around the slingback strap of the BRI MESH BLUSH point toe stiletto pump and finishes with a bow accenting the side of the shoe. Point toe stiletto slingback pump Slip-on style with slingback strap Accent bow at side 4 inch heel height Textile upper material Synthetic lining Synthetic sock Synthetic sole Fit tip: If you are in between sizes, size up a half-size Imported Steve Madden BRI MESH BLUSH | 9.5 | Steve Madden Women's Bri Mesh Pointed Toe Heels - Blush - Size 9.5","A grosgrain ribbon wraps around the slingback strap of the BRI MESH BLUSH point toe stiletto pump and finishes with a bow accenting the side of the shoe. Point toe stiletto slingback pump Slip-on style with slingback strap Accent bow at side 4 inch heel height Textile upper material Synthetic lining Synthetic sock Synthetic sole Fit tip: If you are in between sizes, size up a half-size Imported Steve Madden BRI MESH BLUSH | 9.5 | Steve Madden Women's Bri Mesh Pointed Toe Heels - Blush - Size 9.5",59.99,129.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_BRI-M_BLUSH01_39e7aeb1-4050-4a79-a5cb-fbe65e6c6c98.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41239513301125,,IN STOCK,,"10, 11, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Blush,,,268,TRUE,TRUE,TRUE
Steve Madden,7160086626437,7160086626437,7160086626437,Steve Madden Women's Whistle Block Heels - Clear - Size 9 - PVC,https://www.stevemadden.com/products/whistle-clear?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The WHISTLE CLEAR features a modern square-toe design paired with a sturdy block heel for balanced support and style. Its secure ankle strap ensures a comfortable fit, enhancing stability for all-day wear. Perfectly blending contemporary aesthetics with functional comfort, this shoe is a refined choice for versatile occasions. 4 inch heel height PVC upper material Unlined Synthetic sock Synthetic sole Imported Steve Madden WHISTLE CLEAR | 9 | Steve Madden Women's Whistle Block Heels - Clear - Size 9 - PVC","The WHISTLE CLEAR features a modern square-toe design paired with a sturdy block heel for balanced support and style. Its secure ankle strap ensures a comfortable fit, enhancing stability for all-day wear. Perfectly blending contemporary aesthetics with functional comfort, this shoe is a refined choice for versatile occasions. 4 inch heel height PVC upper material Unlined Synthetic sock Synthetic sole Imported Steve Madden WHISTLE CLEAR | 9 | Steve Madden Women's Whistle Block Heels - Clear - Size 9 - PVC",69.99,99.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_WHISTLE_CLEAR.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41240203526277,,IN STOCK,,9,Clear,,,272,TRUE,TRUE,TRUE
Steve Madden,7163849539717,7163849539717,7163849539717,Steve Madden Women's Santi Mule Heels - Clear - Size 5.5 - PVC,https://www.stevemadden.com/products/santi-clear?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The SANTI CLEAR combines modern sophistication with timeless elegance in a pointed-toe mule heel design. Its sleek silhouette elongates the leg, while the unique upper adds a contemporary, barely-there look ideal for versatile styling. Crafted for both comfort and confident wear, this heel seamlessly transitions from day to evening, offering an expert-level choice for refined wardrobes. 3.5 inch heel height PVC upper material Unlined Synthetic sock Synthetic sole Imported Steve Madden SANTI CLEAR | 5.5 | Steve Madden Women's Santi Mule Heels - Clear - Size 5.5 - PVC","The SANTI CLEAR combines modern sophistication with timeless elegance in a pointed-toe mule heel design. Its sleek silhouette elongates the leg, while the unique upper adds a contemporary, barely-there look ideal for versatile styling. Crafted for both comfort and confident wear, this heel seamlessly transitions from day to evening, offering an expert-level choice for refined wardrobes. 3.5 inch heel height PVC upper material Unlined Synthetic sock Synthetic sole Imported Steve Madden SANTI CLEAR | 5.5 | Steve Madden Women's Santi Mule Heels - Clear - Size 5.5 - PVC",76.97,109.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_SANTI_CLEAR_01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41250566406277,,IN STOCK,,"10, 11, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Clear,,,275,TRUE,TRUE,TRUE
Steve Madden,7166521049221,7166521049221,7166521049221,Steve Madden Women's Elusive Pointed Toe Heels - Black Satin - Size 9.5,https://www.stevemadden.com/products/elusive-black-satin?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Elevate your style with the ELUSIVE BLACK SATIN pump, featuring a sleek pointed-toe silhouette paired with a slender stiletto heel for timeless sophistication. The delicate feather ankle strap adds a unique, refined touch that enhances both elegance and comfort, making this shoe an exquisite choice for occasions that demand a standout accessory. Crafted to combine grace and modern flair, it’s perfect for those seeking a statement piece that complements any chic ensemble. 4.25 inch heel height Textile upper material with feathers Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden ELUSIVE BLACK SATIN | 9.5 | Steve Madden Women's Elusive Pointed Toe Heels - Black Satin - Size 9.5","Elevate your style with the ELUSIVE BLACK SATIN pump, featuring a sleek pointed-toe silhouette paired with a slender stiletto heel for timeless sophistication. The delicate feather ankle strap adds a unique, refined touch that enhances both elegance and comfort, making this shoe an exquisite choice for occasions that demand a standout accessory. Crafted to combine grace and modern flair, it’s perfect for those seeking a statement piece that complements any chic ensemble. 4.25 inch heel height Textile upper material with feathers Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden ELUSIVE BLACK SATIN | 9.5 | Steve Madden Women's Elusive Pointed Toe Heels - Black Satin - Size 9.5",69.99,129.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_ELUSIVE_BLACK-SATIN.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41257518891141,,IN STOCK,,"8, 9.5",Black Satin,,,276,TRUE,TRUE,TRUE
Steve Madden,7166521081989,7166521081989,7166521081989,Steve Madden Women's Elusive Pointed Toe Heels - Olive Satin - Size 8,https://www.stevemadden.com/products/elusive-olive-satin?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Elevate your style with the ELUSIVE OLIVE SATIN pump, featuring a sleek pointed-toe silhouette paired with a slender stiletto heel for timeless sophistication. The delicate feather ankle strap adds a unique, refined touch that enhances both elegance and comfort, making this shoe an exquisite choice for occasions that demand a standout accessory. Crafted to combine grace and modern flair, it’s perfect for those seeking a statement piece that complements any chic ensemble. 4.25 inch heel height Textile upper material with feathers Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden ELUSIVE OLIVE SATIN | 8 | Steve Madden Women's Elusive Pointed Toe Heels - Olive Satin - Size 8","Elevate your style with the ELUSIVE OLIVE SATIN pump, featuring a sleek pointed-toe silhouette paired with a slender stiletto heel for timeless sophistication. The delicate feather ankle strap adds a unique, refined touch that enhances both elegance and comfort, making this shoe an exquisite choice for occasions that demand a standout accessory. Crafted to combine grace and modern flair, it’s perfect for those seeking a statement piece that complements any chic ensemble. 4.25 inch heel height Textile upper material with feathers Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden ELUSIVE OLIVE SATIN | 8 | Steve Madden Women's Elusive Pointed Toe Heels - Olive Satin - Size 8",39.99,129.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_ELUSIVE_OLIVE-SATING_01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41257519349893,,IN STOCK,,"6.5, 7.5, 8",Olive Satin,,,277,TRUE,TRUE,TRUE
Steve Madden,7167773573253,7167773573253,7167773573253,Steve Madden Women's Peyton Block Heels - Silver - Size 8.5 - Leather,https://www.stevemadden.com/products/peyton-silver-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Elevate your style with PEYTON, featuring a sophisticated platform silhouette with a sturdy block heel for all-day stability. The distinctive toe cap design adds architectural interest, while the secure ankle strap ensures a confident fit. This versatile heel combines fashion-forward design with practical wearability for any occasion. 5 inch heel height 1.25 inch platform Leather and textile upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden PEYTON SILVER LEATHER | 8.5 | Steve Madden Women's Peyton Block Heels - Silver - Size 8.5 - Leather","Elevate your style with PEYTON, featuring a sophisticated platform silhouette with a sturdy block heel for all-day stability. The distinctive toe cap design adds architectural interest, while the secure ankle strap ensures a confident fit. This versatile heel combines fashion-forward design with practical wearability for any occasion. 5 inch heel height 1.25 inch platform Leather and textile upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden PEYTON SILVER LEATHER | 8.5 | Steve Madden Women's Peyton Block Heels - Silver - Size 8.5 - Leather",39.99,129.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_PEYTON_SILVER-LEATHER_01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41261965705349,,IN STOCK,,"8.5, 9.5",Silver,,,281,TRUE,TRUE,TRUE
Steve Madden,7169094090885,7169094090885,7169094090885,Steve Madden Women's Tracie Thong Heels - Black - Size 8.5 - Leather,https://www.stevemadden.com/products/tracie-black-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The TRACIE BLACK LEATHER is a sleek and stylish choice for any formal occasion. This heel features a comfortable kitten heel, a chic thong strap design, and a classic square toe. With a touch of exotic texture, these shoes add a unique element to your outfit while providing comfort and sophistication. 2 inch heel height Leather upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden TRACIE BLACK LEATHER | 8.5 | Steve Madden Women's Tracie Thong Heels - Black - Size 8.5 - Leather","The TRACIE BLACK LEATHER is a sleek and stylish choice for any formal occasion. This heel features a comfortable kitten heel, a chic thong strap design, and a classic square toe. With a touch of exotic texture, these shoes add a unique element to your outfit while providing comfort and sophistication. 2 inch heel height Leather upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden TRACIE BLACK LEATHER | 8.5 | Steve Madden Women's Tracie Thong Heels - Black - Size 8.5 - Leather",99.95,99.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_TRACIE_BLACK-LEATHER_01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41264586293381,,IN STOCK,,"10, 11, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Black,,,282,TRUE,TRUE,FALSE
Steve Madden,7183296462981,7183296462981,7183296462981,Steve Madden Women's Mural Block Heels - Butter Yellow - Size 6 - Synthetic,https://www.stevemadden.com/products/mural-butter-yellow?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The MURAL BUTTER YELLOW combines timeless Mary Jane styling with contemporary design. This square-toe silhouette features a sturdy block heel that delivers all-day comfort and stability, while the classic Mary Jane strap adds a refined touch. Crafted with premium materials, this heel transitions seamlessly from professional settings to weekend outings. 1.5 inch heel height Textile upper material Unlined Synthetic sock Synthetic sole Imported Steve Madden MURAL BUTTER YELLOW | 6 | Steve Madden Women's Mural Block Heels - Butter Yellow - Size 6 - Synthetic","The MURAL BUTTER YELLOW combines timeless Mary Jane styling with contemporary design. This square-toe silhouette features a sturdy block heel that delivers all-day comfort and stability, while the classic Mary Jane strap adds a refined touch. Crafted with premium materials, this heel transitions seamlessly from professional settings to weekend outings. 1.5 inch heel height Textile upper material Unlined Synthetic sock Synthetic sole Imported Steve Madden MURAL BUTTER YELLOW | 6 | Steve Madden Women's Mural Block Heels - Butter Yellow - Size 6 - Synthetic",49.99,89.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_MURAL_BUTTER-YELLOW_01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41314360164485,,IN STOCK,,"10, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Butter Yellow,,,289,TRUE,TRUE,TRUE
Steve Madden,7183296495749,7183296495749,7183296495749,Steve Madden Women's Mural Block Heels - Red - Size 6 - Synthetic,https://www.stevemadden.com/products/mural-red?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The MURAL RED combines timeless Mary Jane styling with contemporary design. This square-toe silhouette features a sturdy block heel that delivers all-day comfort and stability, while the classic Mary Jane strap adds a refined touch. Crafted with premium materials, this heel transitions seamlessly from professional settings to weekend outings. 1.5 inch heel height Textile upper material Unlined Synthetic sock Synthetic sole Imported Steve Madden MURAL RED | 6 | Steve Madden Women's Mural Block Heels - Red - Size 6 - Synthetic","The MURAL RED combines timeless Mary Jane styling with contemporary design. This square-toe silhouette features a sturdy block heel that delivers all-day comfort and stability, while the classic Mary Jane strap adds a refined touch. Crafted with premium materials, this heel transitions seamlessly from professional settings to weekend outings. 1.5 inch heel height Textile upper material Unlined Synthetic sock Synthetic sole Imported Steve Madden MURAL RED | 6 | Steve Madden Women's Mural Block Heels - Red - Size 6 - Synthetic",49.99,89.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_MURAL_RED_01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41314360590469,,IN STOCK,,"10, 11, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Red,,,290,TRUE,TRUE,TRUE
Steve Madden,7183297478789,7183297478789,7183297478789,Steve Madden Women's Klutzy Ballet Heels - Red - Size 7.5 - Leather,https://www.stevemadden.com/products/klutzy-red-patent?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The KLUTZY RED PATENT ballet wedge combines timeless elegance with practical comfort, featuring a sleek finish and refined round toe silhouette. A delicate bow detail at the vamp adds a touch of sophistication, making this style versatile for both professional and casual settings. The wedge heel provides stable, all-day wearability without sacrificing the graceful aesthetic of a classic ballet-inspired design. 1.5 inch heel height Leather upper material Unlined Synthetic sock Synthetic sole Imported Steve Madden KLUTZY RED PATENT | 7.5 | Steve Madden Women's Klutzy Ballet Heels - Red - Size 7.5 - Leather","The KLUTZY RED PATENT ballet wedge combines timeless elegance with practical comfort, featuring a sleek finish and refined round toe silhouette. A delicate bow detail at the vamp adds a touch of sophistication, making this style versatile for both professional and casual settings. The wedge heel provides stable, all-day wearability without sacrificing the graceful aesthetic of a classic ballet-inspired design. 1.5 inch heel height Leather upper material Unlined Synthetic sock Synthetic sole Imported Steve Madden KLUTZY RED PATENT | 7.5 | Steve Madden Women's Klutzy Ballet Heels - Red - Size 7.5 - Leather",79.99,109.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_KLUTZY_RED-PATENT-LEATHER01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41314371436677,,IN STOCK,,"10, 7.5, 8, 8.5, 9, 9.5",Red,,,294,TRUE,TRUE,TRUE
Steve Madden,7183297511557,7183297511557,7183297511557,Steve Madden Women's Klutzy Ballet Heels - Black - Size 10 - Leather,https://www.stevemadden.com/products/klutzy-black-patent?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The KLUTZY BLACK PATENT ballet wedge combines timeless elegance with practical comfort, featuring a sleek finish and refined round toe silhouette. A delicate bow detail at the vamp adds a touch of sophistication, making this style versatile for both professional and casual settings. The wedge heel provides stable, all-day wearability without sacrificing the graceful aesthetic of a classic ballet-inspired design. 1.5 inch heel height Leather upper material Unlined Synthetic sock Synthetic sole Imported Steve Madden KLUTZY BLACK PATENT | 10 | Steve Madden Women's Klutzy Ballet Heels - Black - Size 10 - Leather","The KLUTZY BLACK PATENT ballet wedge combines timeless elegance with practical comfort, featuring a sleek finish and refined round toe silhouette. A delicate bow detail at the vamp adds a touch of sophistication, making this style versatile for both professional and casual settings. The wedge heel provides stable, all-day wearability without sacrificing the graceful aesthetic of a classic ballet-inspired design. 1.5 inch heel height Leather upper material Unlined Synthetic sock Synthetic sole Imported Steve Madden KLUTZY BLACK PATENT | 10 | Steve Madden Women's Klutzy Ballet Heels - Black - Size 10 - Leather",79.99,109.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_KLUTZY_BLACK-PATENT-LEATHER01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41314372026501,,IN STOCK,,10,Black,,,295,TRUE,TRUE,TRUE
Steve Madden,7183782379653,7183782379653,7183782379653,Steve Madden Women's Liandra Embellished Block Heels - White Mesh - Size 9,https://www.stevemadden.com/products/liandra-embellished-white-mesh?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The LIANDRA EMBELLISHED WHITE MESH is a stylish and versatile shoe with a platform block heel and square-toe design. With its elevated heel, it provides stability and comfort, making it perfect for all-day wear. Elevate any outfit with this modern twist on a classic style. 4.75 inch heel height 1.25 inch platform Textile and synthetic upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden LIANDRA EMBELLISHED WHITE MESH | 9 | Steve Madden Women's Liandra Embellished Block Heels - White Mesh - Size 9","The LIANDRA EMBELLISHED WHITE MESH is a stylish and versatile shoe with a platform block heel and square-toe design. With its elevated heel, it provides stability and comfort, making it perfect for all-day wear. Elevate any outfit with this modern twist on a classic style. 4.75 inch heel height 1.25 inch platform Textile and synthetic upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden LIANDRA EMBELLISHED WHITE MESH | 9 | Steve Madden Women's Liandra Embellished Block Heels - White Mesh - Size 9",99.99,139.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_LIANDRA-EMB_WHITE-MESH.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41316074520709,,IN STOCK,,"10, 11, 9, 9.5",White Mesh,,,298,TRUE,TRUE,TRUE
Steve Madden,7184682942597,7184682942597,7184682942597,Steve Madden Women's Solena Lace-Up Heels - Gold - Size 5 - Synthetic,https://www.stevemadden.com/products/solena-gold?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The SOLENA GOLD is a strappy heel featuring a sculptured silhouette and architectural square toe. The leg-tie design creates an elegant, adjustable fit that flatters the ankle while offering customizable styling versatility. The refined heel structure provides confident support and a polished aesthetic suitable for elevated occasions and contemporary wardrobes. 4.25 inch heel height Synthetic upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden SOLENA GOLD | 5 | Steve Madden Women's Solena Lace-Up Heels - Gold - Size 5 - Synthetic","The SOLENA GOLD is a strappy heel featuring a sculptured silhouette and architectural square toe. The leg-tie design creates an elegant, adjustable fit that flatters the ankle while offering customizable styling versatility. The refined heel structure provides confident support and a polished aesthetic suitable for elevated occasions and contemporary wardrobes. 4.25 inch heel height Synthetic upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden SOLENA GOLD | 5 | Steve Madden Women's Solena Lace-Up Heels - Gold - Size 5 - Synthetic",119.99,139.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_SOLENA_GOLD01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41318405439621,,IN STOCK,,"10, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Gold,,,302,TRUE,TRUE,TRUE
