prclient,prid,prid_filtered,pridfiltered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Kurt Geiger London,9483061109,9483061109,9483061109,Kurt Geiger London Women's Cross Body Bag Gold Leather Mini Kensington,https://www.shoeaholics.com/women/bags/mini-bags/mini-union-jack-bag-gold-leather-kurt-geiger-london-9483061109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Gold Leather Cross Body Mini Bag, Gold","Gold Leather Cross Body Mini Bag, Gold",129.00,199.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/4/9483061109.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,257,IN STOCK,,,Metallic,,,71,TRUE,TRUE,TRUE
Kurt Geiger London,9483009109,9483009109,9483009109,Kurt Geiger London Mini Kensington Union Jack Black Leather Cross Body Bag,https://www.shoeaholics.com/women/bags/shoulder-bags/mini-union-jack-bag-black-other-leather-kurt-geiger-london-9483009109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,Black Leather Cross Body Bag,Black Leather Cross Body Bag,129.00,189.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/4/9483009109.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,294,IN STOCK,,,,,,48,TRUE,TRUE,TRUE
Carvela,9045500609,9045500609,9045500609,Carvela Women's Cutch Bag Black Jewelled Kianni,https://www.shoeaholics.com/women/bags/clutch-bags/kianni-clutch-black-fabric-carvela-9045500609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Jewelled Clutch Bag, Black","Black Jewelled Clutch Bag, Black",59.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/0/9045500609.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,528,IN STOCK,,,Black,,,10,TRUE,TRUE,TRUE
Carvela,9985600799,9985600799,9985600799,Carvela Women's Clutch Bag Black Suedette Megan Envelope,https://www.shoeaholics.com/women/bags/clutch-bags/megan-envelope-clutch-black-suedette-carvela-9985600799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Clutch Bag, Black","Black Clutch Bag, Black",59.00,89.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/9/9985600799.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,135,IN STOCK,,,Black,,,183,TRUE,TRUE,TRUE
Carvela,9985361609,9985361609,9985361609,Carvela Women's Clutch Bag Gold Fabric Synthetic Gala,https://www.shoeaholics.com/women/bags/clutch-bags/gala-clutch-gold-fabric-carvela-9985361609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Gala Clutch Bag """", No Size, Gold","Womens Carvela Gala Clutch Bag """", No Size, Gold",49.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/9/9985361609.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,15,IN STOCK,,,Metallic,,,327,TRUE,TRUE,TRUE
Carvela,9292047979,9292047979,9292047979,Carvela Women's Tote Taupe Synthetic Latte,https://www.shoeaholics.com/women/bags/mini-bags/mini-latte-taupe-synthetic-carvela-9292047979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Taupe Cross Body Bag, Taupe","Taupe Cross Body Bag, Taupe",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/2/9292047979.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,102,IN STOCK,,,Taupe,,,223,TRUE,TRUE,TRUE
Carvela,9985666979,9985666979,9985666979,Carvela Megan Envelope Clutch,https://www.shoeaholics.com/women/bags/clutch-bags/megan-envelope-clutch-gold-combination-synthetic-carvela-9985666979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Megan Envelope Clutch """", No Size, Gold Combination","Womens Carvela Megan Envelope Clutch """", No Size, Gold Combination",59.00,98.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/9/9985666979.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,167,IN STOCK,,,Metallic,,,148,TRUE,TRUE,TRUE
Kurt Geiger London,9482900109,9482900109,9482900109,Kurt Geiger London Kensington Union Jack Bag Black Leather Shoulder Bag,https://www.shoeaholics.com/women/bags/shoulder-bags/union-jack-bag-black-leather-kurt-geiger-london-9482900109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Leather Shoulder Bag, Black","Black Leather Shoulder Bag, Black",179.00,269.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/4/9482900109.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,1367,IN STOCK,,,Black,,,1,TRUE,TRUE,TRUE
Carvela,9985663979,9985663979,9985663979,Carvela Women's Clutch Bag Silver Synthetic Megan,https://www.shoeaholics.com/women/bags/clutch-bags/megan-envelope-clutch-silver-synthetic-carvela-9985663979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Silver Envelope Clutch Bag, Silver","Silver Envelope Clutch Bag, Silver",59.00,98.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/9/9985663979.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,222,IN STOCK,,,Metallic,,,96,TRUE,TRUE,TRUE
Carvela,9985624799,9985624799,9985624799,Carvela Women's Clutch Bag  Blush Suedette Megan Envelope,https://www.shoeaholics.com/women/bags/clutch-bags/megan-envelope-clutch-blush-suedette-carvela-9985624799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Megan Envelope Clutch """", No Size, Blush","Womens Carvela Megan Envelope Clutch """", No Size, Blush",59.00,89.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/9/9985624799.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,139,IN STOCK,,,Blush,,,178,TRUE,TRUE,TRUE
Kurt Geiger London,9482909109,9482909109,9482909109,Kurt Geiger London Women's Shoulder Bag Black Other Leather Kensington,https://www.shoeaholics.com/women/bags/shoulder-bags/union-jack-bag-black-other-leather-kurt-geiger-london-9482909109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,Black Leather Cross Body Bag,Black Leather Cross Body Bag,179.00,269.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/4/9482909109.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,577,IN STOCK,,,,,,7,TRUE,TRUE,TRUE
Kurt Geiger London,9548688669,9548688669,9548688669,Kurt Geiger Women's Cross Body Bag Denim Kensington,https://www.shoeaholics.com/women/bags/micro-kensington-denim-denim-kurt-geiger-london-9548688669?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Micro Kensington Bag """", No Size, Denim","Womens Kurt Geiger London Micro Kensington Bag """", No Size, Denim",79.00,79.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/5/9548688669.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,509,IN STOCK,,,Blue,,,12,TRUE,TRUE,FALSE
Carvela,9291947979,9291947979,9291947979,Carvela Women's Tote Bag Taupe Synthetic Latte,https://www.shoeaholics.com/women/bags/tote-bags/latte-taupe-synthetic-carvela-9291947979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Taupe Tote Bag, Taupe","Taupe Tote Bag, Taupe",69.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/2/9291947979.jpg?v=1&width=800,Women > Bags > Tote-bags,Women > Bags > Tote-bags,10/09/2026,,FALSE,,330,IN STOCK,,,Taupe,,,36,TRUE,TRUE,TRUE
Kurt Geiger London,5661967069,5661967069,5661967069,Kurt Geiger Women's Cross Body Bag Silver Combination Fabric Kensington,https://www.shoeaholics.com/women/bags/shoulder-bags/md-kensington-fringe-silver-combination-fabric-other-kurt-geiger-london-5661967069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Silver Sequin Crystal Shoulder Bag, Silver Combination","Silver Sequin Crystal Shoulder Bag, Silver Combination",99.00,249.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/6/5661967069.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,74,IN STOCK,,,Metallic,,,250,TRUE,TRUE,TRUE
Carvela,6024000979,6024000979,6024000979,Carvela Women's Tote Bag Black Synthetic Frame,https://www.shoeaholics.com/women/bags/tote-bags/frame-pocket-wing-tote-black-synthetic-carvela-6024000979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Textured Tote Bag, Black","Black Textured Tote Bag, Black",79.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/0/6024000979.jpg?v=1&width=800,Women > Bags > Tote-bags,Women > Bags > Tote-bags,10/09/2026,,FALSE,,146,IN STOCK,,,Black,,,169,TRUE,TRUE,TRUE
Steve Madden,5796240979,5796240979,5796240979,Steve Madden Doha Beige,https://www.shoeaholics.com/women/bags/shoulder-bags/bdoha-e-bge-beige-synthetic-steve-madden-5796240979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Doha Beige """", No Size, Beige","Womens Steve Madden Doha Beige """", No Size, Beige",69.00,120.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5796240979.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,6,IN STOCK,,,Nude,,,353,TRUE,TRUE,TRUE
Carvela,6329900979,6329900979,6329900979,Carvela Women's Tote Bag Black Synethic Violet,https://www.shoeaholics.com/women/bags/violet-micro-tote-black-synthetic-carvela-6329900979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Textured Micro Tote Bag, Black","Black Textured Micro Tote Bag, Black",59.00,89.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6329900979.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,94,IN STOCK,,,Black,,,231,TRUE,TRUE,TRUE
Carvela,2827243449,2827243449,2827243449,Carvela Women's Tot eBag Beige Combination raffia,https://www.shoeaholics.com/women/bags/tote-bags/sorrento-midi-tote-beige-combination-raffia-carvela-2827243449?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Beige Embroidered Tote Bag, Beige","Beige Embroidered Tote Bag, Beige",59.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/8/2827243449.jpg?v=1&width=800,Women > Bags > Tote-bags,Women > Bags > Tote-bags,10/09/2026,,FALSE,,10,IN STOCK,,,Nude,,,339,TRUE,TRUE,TRUE
Carvela,4335800979,4335800979,4335800979,Carvela Women's Shoulder Bag Black Synthetic Rosa Chain,https://www.shoeaholics.com/women/bags/shoulder-bags/rosa-chain-shoulder-black-synthetic-carvela-4335800979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Shoulder Bag, Black","Black Shoulder Bag, Black",89.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/3/4335800979.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,194,IN STOCK,,,Black,,,116,TRUE,TRUE,TRUE
Carvela,4611941979,4611941979,4611941979,Carvela Women's Mini Bag Bone Synthetic Maria,https://www.shoeaholics.com/women/bags/maria-micro-weave-bone-synthetic-carvela-4611941979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Bone Woven Leather Tote Bag, Bone","Bone Woven Leather Tote Bag, Bone",69.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/6/4611941979.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,43,IN STOCK,,,White,,,284,TRUE,TRUE,TRUE
Carvela,4706644449,4706644449,4706644449,Carvela Women's Tote Bag Bone Combination Raffia Maria Mini Tote Bag,https://www.shoeaholics.com/women/bags/mini-bags/maria-mini-tote-bone-combination-raffia-carvela-4706644449?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Natural Woven Raffia Tote Bag, Bone Combination","Natural Woven Raffia Tote Bag, Bone Combination",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/7/4706644449.jpg?v=1&width=800,Women > Bags > Mini-bags,Women > Bags > Mini-bags,10/09/2026,,FALSE,,146,IN STOCK,,,White,,,170,TRUE,TRUE,TRUE
Carvela,5052600979,5052600979,5052600979,Carvela Women's Tote Bag Black Synthetic Large Shopper,https://www.shoeaholics.com/women/bags/shoulder-bags/large-shopper-black-synthetic-carvela-5052600979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Large Shopper Bag, Black","Black Large Shopper Bag, Black",79.00,109.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/0/5052600979.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,10,IN STOCK,,,Black,,,340,TRUE,TRUE,TRUE
Miss KG,6477800069,6477800069,6477800069,Miss Kg Tilly Jewel Bow Clutch,https://www.shoeaholics.com/women/bags/clutch-bags/tilly-jewel-bow-clutch-black-fabric-other-miss-kg-6477800069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Miss Kg Tilly Jewel Bow Clutch """", No Size, Black","Womens Miss Kg Tilly Jewel Bow Clutch """", No Size, Black",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/4/6477800069.jpg?v=1&width=800,Women > Bags > Clutch-bags,Women > Bags > Clutch-bags,10/09/2026,,FALSE,,200,IN STOCK,,,Black,,,111,TRUE,TRUE,TRUE
Kurt Geiger London,6317400229,6317400229,6317400229,Kurt Geiger Women's Shopper Bag Black Nylon Kingsley,https://www.shoeaholics.com/women/bags/cross-body-bags/xs-kingsley-shopper-black-nylon-kurt-geiger-london-6317400229?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Xs Kingsley Shopper """", No Size, Black","Womens Kurt Geiger London Xs Kingsley Shopper """", No Size, Black",79.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6317400229.jpg?v=1&width=800,Women > Bags > Cross-body-bags,Women > Bags > Cross-body-bags,10/09/2026,,FALSE,,74,IN STOCK,,,Black,,,251,TRUE,TRUE,TRUE
Kurt Geiger London,5925071109,5925071109,5925071109,Kurt Geiger Women's Shoulder Bag Dark Green Leather Mini Kingsley,https://www.shoeaholics.com/women/bags/cross-body-bags/mini-kingsley-bag-dark-green-leather-kurt-geiger-london-5925071109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Dark Green Croc Shoulder Bag, Dark Green","Dark Green Croc Shoulder Bag, Dark Green",129.00,199.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5925071109.jpg?v=1&width=800,Women > Bags > Cross-body-bags,Women > Bags > Cross-body-bags,10/09/2026,,FALSE,,40,IN STOCK,,,Green,,,288,TRUE,TRUE,TRUE
Miss KG,6477341979,6477341979,6477341979,Carvela Women's Clutch Bag Bone Synthetic Adina,https://www.shoeaholics.com/women/bags/clutch-bags/adina-clutch-bone-synthetic-miss-kg-6477341979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Miss Kg Adina Clutch """", No Size, Bone","Womens Miss Kg Adina Clutch """", No Size, Bone",89.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/4/6477341979.jpg?v=1&width=800,Women > Bags > Clutch-bags,Women > Bags > Clutch-bags,10/09/2026,,FALSE,,127,IN STOCK,,,White,,,190,TRUE,TRUE,TRUE
Carvela,2854532979,2854532979,2854532979,Carvela Women's Tote Bag Mid Brown Synthetic Mini Cammie,https://www.shoeaholics.com/women/bags/shoulder-bags/mini-cammie-3-mid-brown-synthetic-carvela-2854532979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Mini Cammie 3 """", No Size, Mid Brown","Womens Carvela Mini Cammie 3 """", No Size, Mid Brown",89.00,109.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/8/2854532979.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,86,IN STOCK,,,Brown,,,235,TRUE,TRUE,TRUE
Kg Kurt Geiger,3346967799,3346967799,3346967799,KG Kurt Geiger Women's Clutch Bag Silver Crystal Baily,https://www.shoeaholics.com/women/bags/clutch-bags/baily-silver-combination-suedette-kg-kurt-geiger-3346967799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Crystal Envelope Clutch Bag, Silver Combination","Crystal Envelope Clutch Bag, Silver Combination",79.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/3/3346967799.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,214,IN STOCK,,,Metallic,,,101,TRUE,TRUE,TRUE
Carvela,2854541979,2854541979,2854541979,Carvela Women's Bucket Bag Bone Synthetic Mini Cammie,https://www.shoeaholics.com/women/bags/mini-bags/mini-cammie-3-bone-synthetic-carvela-2854541979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Bone Bucket Bag, Bone","Bone Bucket Bag, Bone",89.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/8/2854541979.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,92,IN STOCK,,,White,,,233,TRUE,TRUE,TRUE
Carvela,3044947979,3044947979,3044947979,Carvela Women's Tote Bag Taupe Synthetic Freya,https://www.shoeaholics.com/women/bags/shoulder-bags/freya-triple-compart-tote-taupe-synthetic-carvela-3044947979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Taupe Shoulder Bag, Taupe","Taupe Shoulder Bag, Taupe",79.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/0/3044947979.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,930,IN STOCK,,,Taupe,,,2,TRUE,TRUE,TRUE
Carvela,3724500409,3724500409,3724500409,Carvela Women's Tote Bag Black Croc Jessica,https://www.shoeaholics.com/women/bags/mini-bags/jessica-mini-tote-2-black-croc-print-carvela-3724500409?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Croc Tote Bag, Black","Black Croc Tote Bag, Black",79.00,89.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/7/3724500409.jpg?v=1&width=800,Women > Bags > Mini-bags,Women > Bags > Mini-bags,10/09/2026,,FALSE,,480,IN STOCK,,,Black,,,14,TRUE,TRUE,TRUE
Carvela,3725000979,3725000979,3725000979,Carvela Women's Shoulder Bag Black Synthetic Scoop,https://www.shoeaholics.com/women/bags/shoulder-bags/scoop-shoulder-bag-black-synthetic-carvela-3725000979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Shoulder Bag, Black","Black Shoulder Bag, Black",59.00,89.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/7/3725000979.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,248,IN STOCK,,,Black,,,76,TRUE,TRUE,TRUE
Kurt Geiger London,1201700109,1201700109,1201700109,Kurt Geiger Women's Tote Bag Black Croc Leather Highgate,https://www.shoeaholics.com/women/bags/mini-bags/small-highgate-tote-black-leather-kurt-geiger-london-1201700109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Croc Embossed Leather Bag, Black","Black Croc Embossed Leather Bag, Black",169.00,299.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/1/2/1201700109.jpg?v=1&width=800,Women > Bags > Mini-bags,Women > Bags > Mini-bags,10/09/2026,,FALSE,,386,IN STOCK,,,Black,,,26,TRUE,TRUE,TRUE
Carvela,3724550409,3724550409,3724550409,Carvela Women's Tote Bag Red Synthetic Jessica,https://www.shoeaholics.com/women/bags/mini-bags/jessica-mini-tote-2-red-croc-print-carvela-3724550409?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Red Croc Tote Bag, Red","Red Croc Tote Bag, Red",79.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/7/3724550409.jpg?v=1&width=800,Women > Bags > Mini-bags,Women > Bags > Mini-bags,10/09/2026,,FALSE,,492,IN STOCK,,,Red,,,13,TRUE,TRUE,TRUE
Carvela,3724530409,3724530409,3724530409,Carvela Women's Tote Brown Croc Print Jessica,https://www.shoeaholics.com/women/bags/mini-bags/jessica-mini-tote-2-brown-croc-print-carvela-3724530409?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Brown Croc Tote Bag, Brown","Brown Croc Tote Bag, Brown",79.00,109.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/7/3724530409.jpg?v=1&width=800,Women > Bags > Mini-bags,Women > Bags > Mini-bags,10/09/2026,,FALSE,,374,IN STOCK,,,Brown,,,29,TRUE,TRUE,TRUE
Carvela,0291861979,0291861979,0291861979,Carvela Women's Clutch Bag Gold Synthetic Stargaze,https://www.shoeaholics.com/women/bags/clutch-bags/stargaze-clutch-gold-synthetic-carvela-0291861979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Gold Crystal Clutch Bag, Gold","Gold Crystal Clutch Bag, Gold",69.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/0/2/0291861979.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,19,IN STOCK,,,Metallic,,,320,TRUE,TRUE,TRUE
Carvela,3182730409,3182730409,3182730409,Carvela Women's Tote Bag Brown Croc Synthetic Jessica,https://www.shoeaholics.com/women/bags/tote-bags/jessica-midi-tote-2-brown-croc-print-carvela-3182730409?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Brown Croc Embossed Tote Bag, Brown","Brown Croc Embossed Tote Bag, Brown",79.00,109.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/1/3182730409.jpg?v=1&width=800,Women > Bags > Tote-bags,Women > Bags > Tote-bags,10/09/2026,,FALSE,,398,IN STOCK,,,Brown,,,23,TRUE,TRUE,TRUE
Carvela,3724551409,3724551409,3724551409,Carvela Women's Tote Bag Dark Red Synthetic Jessica,https://www.shoeaholics.com/women/bags/tote-bags/jessica-mini-tote-2-red-dark-croc-print-carvela-3724551409?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Mini Jessica Tote Bag """", No Size, Red Dark","Womens Carvela Mini Jessica Tote Bag """", No Size, Red Dark",79.00,109.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/7/3724551409.jpg?v=1&width=800,Women > Bags > Tote-bags,Women > Bags > Tote-bags,10/09/2026,,FALSE,,583,IN STOCK,,,Red,,,5,TRUE,TRUE,TRUE
Carvela,0291863979,0291863979,0291863979,Carvela Women's Clutch Bag Silver Crystal Synthetic Stargaze,https://www.shoeaholics.com/women/bags/clutch-bags/stargaze-clutch-silver-synthetic-carvela-0291863979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Silver Clutch Bag, Silver","Silver Clutch Bag, Silver",59.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/0/2/0291863979.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,340,IN STOCK,,,Metallic,,,34,TRUE,TRUE,TRUE
Carvela,9291900979,9291900979,9291900979,Carvela Women's Tote Bag Black Latte,https://www.shoeaholics.com/women/bags/tote-bags/latte-black-synthetic-carvela-9291900979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Large Cross Body Tote Bag, Black","Black Large Cross Body Tote Bag, Black",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/2/9291900979.jpg?v=1&width=800,Women > Bags > Tote-bags,Women > Bags > Tote-bags,10/09/2026,,FALSE,,83,IN STOCK,,,Black,,,238,TRUE,TRUE,TRUE
Carvela,9045514609,9045514609,9045514609,Carvela Women's Clutch Bag Champagne Synthetic Kianni,https://www.shoeaholics.com/women/bags/clutch-bags/kianni-clutch-champagne-fabric-carvela-9045514609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Champagne Crystal Clutch Bag, Champagne","Champagne Crystal Clutch Bag, Champagne",59.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/0/9045514609.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,21,IN STOCK,,,Champagne,,,316,TRUE,TRUE,TRUE
Carvela,6024047979,6024047979,6024047979,Carvela Frame Pocket Wing Tote Taupe Top Handle Bag,https://www.shoeaholics.com/women/bags/tote-bags/frame-pocket-wing-tote-taupe-synthetic-carvela-6024047979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Taupe Top Handle Bag, Taupe","Taupe Top Handle Bag, Taupe",79.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/0/6024047979.jpg?v=1&width=800,Women > Bags > Tote-bags,Women > Bags > Tote-bags,10/09/2026,,FALSE,,201,IN STOCK,,,Taupe,,,109,TRUE,TRUE,TRUE
